"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"ENSMUSG00000034801",-1.37833685446334,5.67215784889778,28.8015313771808,0.000321894140491436,0.00425146070456346,"Sos2"
"ENSMUSG00000055200",1.00657169346251,3.71476237494703,28.7978828572531,0.000322074608563789,0.00425146070456346,"Sertad3"
"ENSMUSG00000019987",4.1870352445732,2.15037963193246,28.8952522415197,0.000322811742662506,0.00425617788237494,"Arg1"
"ENSMUSG00000020069",-1.1013123168599,4.13932701966616,28.7484870655005,0.000324179349956918,0.00426918680959716,"Hnrnph3"
"ENSMUSG00000027314",-2.23487701000302,0.570150071958758,28.8202464597978,0.000325117437863881,0.00427150190637809,"Dll4"
"ENSMUSG00000068922",1.6428996591283,0.514139253231161,28.7228630409118,0.000327458474882091,0.00428595321107259,"Msto1"
"ENSMUSG00000032601",-2.4531171219853,2.52895629052591,28.662991152383,0.000328129548951574,0.00428595321107259,"Prkar2a"
"ENSMUSG00000029062",-1.19073100418678,7.1633147470436,28.6315191063362,0.000329210541357771,0.00428663956140779,"Cdk11b"
"ENSMUSG00000040552",1.72196140746891,1.26446608050447,28.6450532701742,0.000329394312836825,0.00428663956140779,"C3ar1"
"ENSMUSG00000024786",2.73998208399169,-0.210323464951984,28.7432775756323,0.000334829311669709,0.00434309270356763,"Majin"
"ENSMUSG00000062729",-1.81965863906481,4.07553237404146,28.445657716246,0.000337467246782655,0.00436216313113404,"Ppox"
"ENSMUSG00000048285",-2.06230091218634,3.98813406135152,28.4020524256347,0.000339436374227369,0.0043775183497884,"Frmd6"
"ENSMUSG00000025008",-1.50626102611738,1.0572227768398,28.3799884717873,0.000341245156622136,0.00438570466773426,"Tctn3"
"ENSMUSG00000030149",1.97484381166194,1.22781482750749,28.3167163663007,0.000344365603427352,0.00441614540550529,"Klrk1"
"ENSMUSG00000028234",1.36564239668853,5.51566098190908,28.2798725848057,0.000344989665355404,0.00441614540550529,"Rps20"
"ENSMUSG00000039959",-1.65700926632992,5.3300291564466,28.2533632146334,0.00034621598353616,0.00441918283313183,"Hip1"
"ENSMUSG00000049532",-2.20297192451253,0.678387736833187,28.2258822835079,0.00035087029726745,0.00446131072675046,"Sall2"
"ENSMUSG00000031442",1.02998346655145,4.46724960994069,28.0798766874818,0.000354370689302138,0.00449713624569598,"Mcf2l"
"ENSMUSG00000021474",-1.1077531810248,2.15655991033484,28.0300293166651,0.000356907714090648,0.00450312966979494,"Sfxn1"
"ENSMUSG00000028953",1.1312894610432,4.59983471894935,28.0209481965661,0.000357192487581437,0.00450312966979494,"Abcf2"
"ENSMUSG00000067235",-1.11212386936116,6.82789622284269,28.0170953786099,0.00035737628290143,0.00450312966979494,"H2-Q10"
"ENSMUSG00000079197",1.99130689847747,7.59503915503254,28.0121498635031,0.000357614473643035,0.00450312966979494,"Psme2"
"ENSMUSG00000039994",1.77819425988124,4.19792116245941,27.9230124414794,0.000361968994601881,0.0045324989078249,"Timeless"
"ENSMUSG00000024011",-2.39572187504338,3.72871797909766,27.9140928977459,0.000362440982039083,0.00453334384566072,"Pi16"
"ENSMUSG00000020029",-1.61780165561257,7.25468065943623,27.835070779265,0.000366270996513181,0.00457104572151807,"Nudt4"
"ENSMUSG00000027184",1.09546753864653,6.81941675643113,27.8050791968518,0.000367761992420927,0.00457863768894986,"Caprin1"
"ENSMUSG00000003308",1.82533973578565,5.37831106379991,27.7902182336257,0.000368504494116628,0.00457863768894986,"Keap1"
"ENSMUSG00000051832",-1.45981778725132,2.25241921101023,27.7592844357837,0.00037023454707058,0.00458980922994864,"E230016K23Rik"
"ENSMUSG00000078700",-1.69043938850006,1.17942712100061,27.7654787808389,0.000370641327126218,0.00458980922994864,"D030028A08Rik"
"ENSMUSG00000034730",2.29153794386864,4.32295606150957,27.7352267123091,0.000371294009986162,0.00459076638944112,"Adgrb1"
"ENSMUSG00000049999",-1.06647807516306,6.61215284007788,27.7053643287207,0.000372771926090126,0.00459076638944112,"Ppp1r3d"
"ENSMUSG00000061536",-2.59141452206754,4.00178417341196,27.6976368263991,0.00037322592596668,0.00459076638944112,"Sec22c"
"ENSMUSG00000048473",-1.74991877970046,0.145558572805307,27.791093077575,0.000373586057568511,0.00459076638944112,"Sult6b2"
"ENSMUSG00000028367",1.47006678764277,8.5601095203275,27.6167895232739,0.000377291014076394,0.00462109332760016,"Txn1"
"ENSMUSG00000087364",-1.40285764440016,1.08648975755479,27.6102791876699,0.000378427593414717,0.00462995419148333,"Gm13398"
"ENSMUSG00000044155",-1.23810585828522,4.44098728694059,27.5127750771536,0.000382684754572749,0.00467183882842789,"Lsm8"
"ENSMUSG00000031158",-1.88862419099812,2.87164256089918,27.5042171400661,0.00038327392910157,0.00467394006903297,"Timm17b"
"ENSMUSG00000020357",1.50980405797611,2.2888553754976,27.4442734701373,0.000386474624107789,0.00470784903519129,"Flt4"
"ENSMUSG00000102674",2.07496782815446,0.375703232320148,27.5298352215843,0.000387204394072021,0.0047116174205919,"8030442B05Rik"
"ENSMUSG00000079018",1.64063573807279,1.28306539248564,27.4338199527051,0.000387633354739544,0.00471172126525605,"Ly6c1"
"ENSMUSG00000025025",-1.5111670684153,5.25374195647754,27.357203339155,0.000390921002416859,0.00473066998865928,"Mxi1"
"ENSMUSG00000038179",3.09524285083374,6.16929528307371,27.3542428800336,0.000391080403778327,0.00473066998865928,"Slamf7"
"ENSMUSG00000004552",-1.15103509643329,3.88980085718699,27.3524386296263,0.000391204966884766,0.00473066998865928,"Ctse"
"ENSMUSG00000022706",1.21927663253939,1.24032523165437,27.3456306655044,0.000392147088379091,0.00473066998865928,"Mrpl40"
"ENSMUSG00000021062",1.95543568847698,7.46553189949995,27.3201596187779,0.000392912914127101,0.00473223494797488,"Rab15"
"ENSMUSG00000062028",-1.34410887186701,2.71894190697575,27.2805459893849,0.000395195191370213,0.00474075834463657,"Irgc"
"ENSMUSG00000039081",1.54335423454609,4.15469495685705,27.2771287467955,0.000395272504736714,0.00474075834463657,"Zfp503"
"ENSMUSG00000020422",1.60283014480174,6.58940251174724,27.2720125257342,0.000395521464462853,0.00474075834463657,"Tns3"
"ENSMUSG00000021932",1.22440312650308,1.99772387755816,27.2530560991695,0.000396796990793845,0.00474256720855227,"Rnaseh2b"
"ENSMUSG00000042854",1.21866827873566,0.707493178081745,27.2415934784283,0.000398427899660367,0.00475380985665913,"Trp53rkb"
"ENSMUSG00000023341",3.05551643076192,6.95530600546681,27.2132932434459,0.000398731263073042,0.00475380985665913,"Mx2"
"ENSMUSG00000058620",-1.55959743427583,0.430821749578339,27.1140764177468,0.000406896512484115,0.00484085903971282,"Adra2b"
"ENSMUSG00000054509",1.16539831818279,6.9399101450756,27.0268564592247,0.000409130693685834,0.0048622775017361,"Parp4"
"ENSMUSG00000037683",1.53188514566116,1.14015416472574,26.9683161141755,0.000413377459364078,0.00490754363039536,"Armc3"
"ENSMUSG00000034438",2.45065986976152,2.14336751311682,26.8823562507319,0.000417985923801947,0.00495678763828247,"Gbp8"
"ENSMUSG00000107108",-1.33619962546871,1.35433937299519,26.8755094613329,0.000418410021041779,0.00495678763828247,"Gm9936"
"ENSMUSG00000115278",-1.44034716161234,0.302291758075723,26.8511715325537,0.000422251544422148,0.00498557101625398,"Gm34150"
"ENSMUSG00000029171",-1.08080523026274,5.2233275873195,26.7933812795025,0.000422619118893663,0.00498557101625398,"Pgm2"
"ENSMUSG00000042213",-1.11589481894207,3.80223528955168,26.7654829373714,0.000424297279228595,0.00500010474060448,"Zfand4"
"ENSMUSG00000095369",-1.32984931313203,1.31805336928512,26.7242632925519,0.000427342517607543,0.0050162003902116,"Gm21859"
"ENSMUSG00000024082",-1.58479386738651,3.33386045971142,26.7046157579535,0.00042795355762628,0.00501681539782189,"Ndufaf7"
"ENSMUSG00000025193",1.62455397501715,1.54295852018365,26.7001590670329,0.000428737085645957,0.00502074871351541,"Cutc"
"ENSMUSG00000106243",-1.00928298522168,2.38167119979248,26.6830433079555,0.00042933334895164,0.00502248313329961,"Gm5050"
"ENSMUSG00000039686",-1.23146565619468,3.79514256749424,26.6314613105189,0.000432319804584806,0.00504688338539784,"Zer1"
"ENSMUSG00000026335",-1.2610097776372,2.3867404195422,26.6082299995811,0.000433859783138711,0.00505398851784337,"Pam"
"ENSMUSG00000034614",1.24193269463202,4.63034067418388,26.4868862235334,0.000441147690480064,0.00510210749970081,"Pik3ip1"
"ENSMUSG00000023961",2.1988365646582,5.02440922158233,26.4690050548799,0.000442279411999915,0.0051021936690553,"Enpp4"
"ENSMUSG00000024548",-1.99903577380032,0.345602516326526,26.550908849988,0.000442773486617543,0.0051021936690553,"Setbp1"
"ENSMUSG00000063849",-1.46874839012385,2.79471785685021,26.4525567031748,0.000443431483328265,0.0051021936690553,"Ppcdc"
"ENSMUSG00000034664",-1.29429569905622,2.22849155765676,26.413584362402,0.00044591160453167,0.00510622946935824,"Itga2b"
"ENSMUSG00000017132",-1.10661508136274,7.18368530902026,26.3841676559912,0.000447572369630551,0.00510622946935824,"Cyth1"
"ENSMUSG00000030745",1.73436326929476,3.23988565309741,26.3792238195611,0.00044796000541639,0.00510622946935824,"Il21r"
"ENSMUSG00000057176",-1.89661562416237,1.72717293376612,26.3792841134601,0.000448481962373656,0.00510622946935824,"Cfap119"
"ENSMUSG00000027555",2.19204439278608,3.70862723834039,26.3646337455799,0.000448878939720972,0.00510622946935824,"Car13"
"ENSMUSG00000033454",-1.87232658888154,3.34704396231372,26.3586841605984,0.000449259017209916,0.00510622946935824,"Zbtb1"
"ENSMUSG00000026873",-2.19843650227484,1.75796181641024,26.3626177606237,0.000449705406108377,0.00510622946935824,"Phf19"
"ENSMUSG00000052456",1.01543359068682,4.28213791063157,26.3078046911291,0.000452426115084688,0.00512673354070182,"Get3"
"ENSMUSG00000052688",1.54781061440849,0.987181336280708,26.3135736888033,0.000453264769131046,0.00513104875520366,"Rab7b"
"ENSMUSG00000026958",1.62861063383845,2.22218153567223,26.2662317777411,0.000455347904279452,0.00513966387738766,"Dpp7"
"ENSMUSG00000110622",-1.21159771274811,2.77188614104876,26.2630888456947,0.000455401644529843,0.00513966387738766,"Iqcn"
"ENSMUSG00000035042",2.52463809357603,5.4994844870799,26.230869599503,0.000457376689951853,0.00515157845657328,"Ccl5"
"ENSMUSG00000039512",1.02617691066854,2.72694333626375,26.1427291442729,0.000463235781001159,0.00520188717202404,"Bltp3a"
"ENSMUSG00000038451",1.33515423984063,2.44274780955589,26.1082898057144,0.000465571395139138,0.00520787054647369,"Spsb2"
"ENSMUSG00000004952",2.3248389091487,7.08977799189543,26.0823656402212,0.000467117365671256,0.00521264456380915,"Rasa4"
"ENSMUSG00000075122",-1.03015103996106,6.97797649720015,26.0773652355596,0.000467449610656571,0.00521264456380915,"Cd80"
"ENSMUSG00000034157",1.00431792043067,4.19355687573462,26.0577055079198,0.00046876952308118,0.00521499533548202,"Cipc"
"ENSMUSG00000040711",1.10260294803352,3.19328992207777,26.0483249568586,0.000469441694599966,0.00521499533548202,"Sh3pxd2b"
"ENSMUSG00000044258",-1.6218916235959,0.964098553450505,26.0601221155876,0.000469937986858413,0.00521499533548202,"Ctla2a"
"ENSMUSG00000068747",-1.87349667296419,4.40050210617319,26.0343465074365,0.000470354107178541,0.00521499533548202,"Sort1"
"ENSMUSG00000020656",-1.30121240065429,2.08271554032459,26.0187330977556,0.000471604340301819,0.00521744308170038,"Grhl1"
"ENSMUSG00000098973",3.32197379696421,10.0892570584323,26.0023246212379,0.000472471848814257,0.0052218856111059,"Mir6236"
"ENSMUSG00000070697",1.06210777727055,4.9938874468292,25.9917935489806,0.000473183022606487,0.00522459323581369,"Utp3"
"ENSMUSG00000015747",1.22823746267051,1.03008207337581,25.9733633026201,0.000475343619358332,0.00523916854993397,"Vps45"
"ENSMUSG00000004633",-2.06361865400879,0.822441880930498,25.9995201310629,0.000475438066858468,0.00523916854993397,"Chn2"
"ENSMUSG00000034118",2.38189694830178,4.86185900162463,25.9223221885448,0.000477931193347532,0.00525080522873212,"Tpst1"
"ENSMUSG00000097115",2.8356795840307,1.19284135492569,25.9795382645871,0.000478368175116935,0.00525080522873212,"1810019N24Rik"
"ENSMUSG00000074149",-1.34077329717397,1.21737497586905,25.8918647601488,0.000480764801250302,0.00526460477328506,"Gm10634"
"ENSMUSG00000071347",-1.51510275551595,1.8475683863336,25.8681196083292,0.000482019334017247,0.00526460477328506,"C1qtnf9"
"ENSMUSG00000045251",1.36313181342386,1.36208312544072,25.8679454515924,0.00048231411678163,0.00526460477328506,"Zfp688"
"ENSMUSG00000049653",-1.49322181540075,1.53184896039955,25.8559722334016,0.000483025718978525,0.00526460477328506,"Spatc1"
"ENSMUSG00000022761",1.31487247393413,1.56979606831692,25.8543410677955,0.000483052690120042,0.00526460477328506,"Lztr1"
"ENSMUSG00000009406",-1.37221572933317,3.51794707565565,25.8431271981443,0.000483383448890008,0.00526460477328506,"Elk1"
"ENSMUSG00000033581",1.41559824968342,0.97201502628626,25.8510424242868,0.000483962674124794,0.0052657958144821,"Igf2bp2"
"ENSMUSG00000021266",2.47774767333037,5.88100285771174,25.8220636771514,0.000484805313045944,0.0052680730560914,"Wars1"
"ENSMUSG00000027360",-1.0191293095969,10.952968160049,25.7887775748549,0.00048712331561773,0.00528056820779061,"Hdc"
"ENSMUSG00000024948",-2.11073975202315,5.7798877440812,25.7876218427263,0.000487205097426206,0.00528056820779061,"Map4k2"
"ENSMUSG00000025161",-1.23463344540074,7.47762261791488,25.7656803911544,0.000488740592374951,0.00528698438102904,"Slc16a3"
"ENSMUSG00000019731",-1.71243335249897,4.65470131238129,25.6362938406453,0.000497938344400708,0.00536784589059432,"Slc35e1"
"ENSMUSG00000042821",-1.2321420882724,5.77435778551029,25.6333584700121,0.000498131500510225,0.00536784589059432,"Snai1"
"ENSMUSG00000027398",-1.03590017607877,11.5294038255496,25.5438592597008,0.000504605684542755,0.00542786819630716,"Il1b"
"ENSMUSG00000045053",-1.46595043720807,1.39988237770939,25.5254806661256,0.000506659497055549,0.00544315739853274,"Kcng3"
"ENSMUSG00000024206",-1.37573109569381,0.689163707935381,25.5340273563731,0.000507063114488104,0.00544315739853274,"Rfx2"
"ENSMUSG00000052534",-1.24493090050635,5.64416044978074,25.4720172656042,0.000509876868397244,0.00546406414674873,"Pbx1"
"ENSMUSG00000031242",1.15213291087639,2.14063203560083,25.4734521269954,0.0005099858211385,0.00546406414674873,"Chmp1b2"
"ENSMUSG00000021624",1.68629569710423,1.5382590738185,25.4453277717485,0.000512562355360773,0.00547889928641103,"Cd180"
"ENSMUSG00000025616",-1.25961707906949,5.53676228693809,25.4308136407725,0.000512929713461696,0.00547889928641103,"Usp16"
"ENSMUSG00000027827",2.79772076767313,3.02273884887604,25.4294659973942,0.000513325979363931,0.00547889928641103,"Kcnab1"
"ENSMUSG00000046711",1.14571312535116,6.55635755045576,25.3819207974193,0.000516580197587201,0.00549270804018953,"Hmga1"
"ENSMUSG00000033799",1.9332162296337,6.32208221732384,25.3571727528996,0.000518440407628413,0.00550069144164637,"Tasor2"
"ENSMUSG00000029413",1.07140154289656,3.04381166140802,25.3569346648978,0.000518566500143766,0.00550069144164637,"Naaa"
"ENSMUSG00000049744",-2.24297482459493,4.64544137868297,25.3528281537074,0.000518803502616241,0.00550069144164637,"Arhgap15"
"ENSMUSG00000031198",1.3428022301894,1.42367524930832,25.318076246764,0.000522052576941673,0.00552990853476874,"Fundc2"
"ENSMUSG00000060512",-3.00815659279798,2.03294527830304,25.3080539695351,0.000523605124360048,0.00554111674098495,"Pgcka1"
"ENSMUSG00000050390",2.33883694695545,0.0858570537249111,25.3790271452262,0.00053084370980231,0.00559404119460283,"Nhsl3"
"ENSMUSG00000020576",1.2647639851794,3.01243079067504,25.1929622667367,0.000531101974753048,0.00559404119460283,"Nbas"
"ENSMUSG00000050335",1.26560398335166,7.68200026898997,25.1579066205017,0.000533713141940603,0.00560290078528903,"Lgals3"
"ENSMUSG00000042451",-1.14133387848544,4.65289835038078,25.1549888968467,0.000533942896287025,0.00560290078528903,"Mybph"
"ENSMUSG00000078812",-1.44677136653802,7.15587976263418,25.124771977335,0.000536305051812404,0.00561192410425921,"Eif5a"
"ENSMUSG00000028944",-1.77898789933557,0.779683470368721,25.1232086656169,0.000538767618204506,0.00562718424717418,"Prkag2"
"ENSMUSG00000037509",-2.88017822347675,1.15273779434547,25.1081527230695,0.000542961893750299,0.00565518024466505,"Arhgef4"
"ENSMUSG00000038188",1.45438994384403,0.974194918054299,25.0430523713432,0.000544075139117352,0.00565626167355117,"Scarf1"
"ENSMUSG00000042599",-1.25261558453035,7.7325084605991,25.0126059524528,0.000545191959590592,0.00565737619549238,"Kdm7a"
"ENSMUSG00000030539",-1.09598835166348,1.74752560025423,24.982341402523,0.000547988760545305,0.00568113787181427,"Sema4b"
"ENSMUSG00000054905",2.27650780739225,1.50408450818898,24.9726046440524,0.000549797337711408,0.00569461992951179,"Stfa3"
"ENSMUSG00000025888",1.47235688625783,6.44637194991565,24.8560833877813,0.000557891504546355,0.00575717319654788,"Casp1"
"ENSMUSG00000039542",-1.15541103458705,2.50921254579701,24.7959025215081,0.00056305560213142,0.00579445742248561,"Ncam1"
"ENSMUSG00000041225",1.06741862102627,0.951874061891524,24.7813397968114,0.000565123173769486,0.00580507370158994,"Arhgap12"
"ENSMUSG00000045962",-1.03944703505429,10.1990640595032,24.7448091301748,0.000567136154481812,0.00581817706641794,"Wnk1"
"ENSMUSG00000028861",-1.0829881629024,2.41115744878454,24.7435151731741,0.000567437095886036,0.00581817706641794,"Mrps15"
"ENSMUSG00000041439",-1.72866026349182,3.06353126952751,24.5665653484916,0.000582443333841139,0.00595026658373532,"Mfsd6"
"ENSMUSG00000022150",1.60278953573436,3.84112109536252,24.5544713508122,0.00058342458383328,0.00595486276049141,"Dab2"
"ENSMUSG00000037020",1.8754373369082,2.07592796792111,24.5328840456486,0.000585718392867632,0.0059636380582919,"Wdr62"
"ENSMUSG00000031916",1.06758436656842,4.62529752282558,24.5208274230808,0.000586312487987707,0.0059636380582919,"Cog8"
"ENSMUSG00000043468",-1.7319919217865,3.18136712966165,24.4970865767161,0.000588482649426961,0.00597673552875828,"Adam30"
"ENSMUSG00000038544",1.11837743905442,1.76248385302961,24.4915507516528,0.000589269094857514,0.00597673552875828,"Inip"
"ENSMUSG00000040322",-1.13329986018513,5.35720913525535,24.4794008327832,0.000589942305447685,0.00597673552875828,"Slc25a24"
"ENSMUSG00000090115",-1.16958362223639,2.74781404728868,24.4761498589399,0.000590360130953885,0.00597673552875828,"Usp49"
"ENSMUSG00000041096",-1.30343465985314,1.8506779598951,24.4791150132566,0.000590367291008782,0.00597673552875828,"Tspyl2"
"ENSMUSG00000021482",-1.69170497695747,2.38775842268085,24.4600542565699,0.00059191515063888,0.00598159882165007,"Prxl2c"
"ENSMUSG00000095677",-1.61482383069901,0.286731200599874,24.4953484860292,0.000593422011926852,0.00599142386276057,"Dynlt1f"
"ENSMUSG00000042348",-1.83558177380282,3.19090321438443,24.4174839296621,0.000595517720611996,0.00600717110251903,"Arl15"
